717 21289
157 297
601 676 213127785
606 342 302006364
581 322 941893896
166 421 861388610
690 234 415403590
82 138 627632537
221 195 874329084
41 187 420094833
96 192 646631225
188 370 762058026
163 261 857595518
151 446 765521040
43 636 944858628
358 530 756914802
701 505 776987444
109 19 383817070
263 166 952519738
253 685 972411344
57 264 86862315
192 491 706266600
321 587 813296359
298 337 786831707
649 601 653106608
555 65 595799777
48 698 696780193
606 637 12767889
666 267 504724989
64 62 501610609
59 497 396789131
196 181 376081164
65 132 304750850
126 447 903458525
442 273 457740319
161 599 630223746
230 3 598664813
26 564 125318933
520 222 398441840
342 477 671820061
685 695 447907742
49 193 964157170
87 126 162811652
158 233 14221378
559 195 421189287
692 139 38912923
507 190 70946446
229 658 577398766
195 44 821900725
246 260 277484480
302 198 723671943
479 33 327844065
407 327 901149665
253 665 35633771
352 147 283122544
185 290 255458719
58 454 318775925
440 457 865019680
261 430 805395673
627 504 643299532
438 362 224990478
80 709 464120733
241 104 728310563
155 148 71887148
119 162 706754696
25 662 395824789
681 313 477288108
336 111 483610797
606 541 906495902
544 562 537868095
231 8 509585546
152 24 752771110
470 172 745599941
309 156 63975899
398 573 998530419
335 442 441275150
212 4 138256022
447 360 95912003
409 48 691411815
520 588 13583988
144 230 548203890
642 253 954362143
514 479 715434660
400 609 238906620
417 177 380541212
445 510 416569072
87 599 703521923
170 704 826656070
8 549 958890530
669 600 987414539
87 329 82136836
207 298 205505864
263 53 45510572
327 9 774707022
538 430 987804887
570 237 945765285
16 197 461467711
566 491 232635335
55 193 583858058
480 140 215477243
146 285 461667501
464 699 256198356
341 165 332430049
469 251 367510147
666 507 670392777
461 677 25308219
624 67 851078186
631 529 562238341
352 10 690402818
641 533 898818954
295 51 20268154
451 408 906737264
683 515 667618224
238 493 568132480
97 577 729142596
425 494 361611178
573 695 822961160
630 632 903641739
44 552 688570560
608 716 965607627
592 178 558962736
536 3 883493235
268 564 415179096
302 495 468870537
352 495 630693027
111 190 699198959
18 621 997739008
145 89 470464480
422 320 726053411
205 263 290630244
327 15 526857379
450 205 317229551
333 97 900246299
313 654 929020159
525 362 400906825
188 380 844546985
88 14 996964817
673 135 874403722
87 465 445718492
400 228 830223275
15 77 208042967
307 84 734719038
18 15 266515351
168 421 632699414
30 533 634701101
198 157 542073691
541 94 451603553
366 689 941597749
233 507 857601665
401 356 992660541
565 58 582171403
694 334 862777975
338 560 511089952
423 339 367927457
581 199 739154763
664 457 102113802
549 251 432102662
287 717 351622994
625 471 173391068
488 342 535712638
678 42 644004459
675 315 474457864
327 612 949412378
509 476 59772492
427 75 741846003
243 670 196189655
287 273 124268069
218 425 121263312
358 685 228315549
33 228 319537096
529 198 397016107
542 540 455232265
267 437 694501858
566 611 265861127
122 695 756208350
515 505 768279391
31 363 927869835
621 716 212557436
480 497 879923059
91 653 622909564
281 640 646601273
525 48 984236462
453 484 242292876
650 697 221720281
99 118 190632202
291 33 719147829
41 20 492498233
548 675 78921381
550 653 708530282
127 13 647697261
133 571 455327030
227 450 618843368
211 113 144760863
96 264 651327719
265 25 815994046
345 438 195905692
422 450 318802090
52 239 986288848
271 693 5824286
309 104 685975802
541 403 569076506
392 397 628455522
117 61 218169277
63 66 503102157
14 699 671960723
268 157 293085000
249 45 59408851
677 95 905805642
179 154 688632120
185 78 582206594
333 174 542610590
303 216 929060658
535 268 319523164
673 101 352381653
99 362 85216506
651 421 51192976
435 389 84116189
188 550 447074718
320 267 321076032
38 549 964613997
286 106 158232026
207 419 82684683
697 672 365144587
64 533 696135711
23 78 917105999
471 502 603658893
480 696 245621172
656 647 142974906
54 634 698556187
270 593 177661738
557 389 895538439
286 338 887563384
631 671 719955230
448 506 171364322
15 46 859949205
481 671 158319044
513 101 159883233
78 693 100330227
673 477 937164687
416 276 443171014
521 45 546711550
41 628 124732449
160 514 96787640
577 393 605800997
641 159 442823417
42 566 174308317
273 407 816193507
159 172 2114789
354 458 619993766
696 347 746845115
222 292 470253931
177 175 624602647
714 373 37342154
236 532 529209596
220 184 986703422
696 223 148001121
534 316 798356347
283 690 512308516
204 35 660178479
599 165 204663746
539 72 952671030
77 498 910725060
261 36 454649623
178 202 205324516
703 35 215354870
606 561 97632488
428 367 234123623
638 593 119785093
201 226 611192367
334 606 897055520
448 39 934601185
342 501 559887623
377 587 471243838
608 245 166686203
638 51 124002839
503 703 127611851
133 108 545934577
113 252 280212853
208 599 616483894
278 580 842457569
79 688 960654825
160 247 236982105
79 523 438036165
584 22 135873720
387 417 646265922
472 4 956708352
211 308 877472628
537 334 135092432
199 640 306350532
400 610 105042331
608 163 815257409
531 147 550514556
696 293 478471485
126 526 911373483
200 344 641046116
463 420 559191993
176 585 908002690
589 637 126124820
482 599 295790685
247 675 103137970
41 97 788854497
129 520 571239347
359 603 759060739
485 631 807594544
548 386 932341882
390 501 942055957
346 420 226783511
15 510 262372186
88 535 972859298
579 208 268092422
702 637 263036966
213 567 914676540
76 471 459519764
679 220 280786001
641 203 234301043
192 339 700663308
692 255 305743287
305 465 48098061
560 106 656620177
183 86 591814751
572 145 200540105
169 502 753506166
232 522 386914072
159 139 65897385
599 91 656026693
163 661 386954744
70 257 365989959
279 688 742449305
19 261 280949286
671 374 29471346
626 556 241741479
628 277 897884882
199 229 399943681
492 404 409591898
274 439 790889663
314 474 726220828
655 76 760956625
318 145 941498164
37 382 331669722
470 244 403837813
65 697 546656489
591 628 990172714
438 152 279553775
116 49 642564799
207 599 609071486
174 558 277712013
576 336 20668105
329 685 495893630
633 407 512968877
479 184 594464951
490 519 510662474
91 335 709199751
502 192 151412245
398 535 680317086
490 182 120811933
86 356 390349800
141 350 79314241
192 135 257993262
7 652 329308952
86 217 971575598
578 383 73846012
352 390 994293496
305 239 717017608
517 695 484045319
155 25 358431034
297 419 158011559
168 550 314899583
337 360 298972115
464 78 119092971
541 292 956802351
685 307 693406578
341 488 172320572
534 590 969852105
120 25 700131578
171 62 84261423
544 53 725412274
297 323 638350882
246 404 940593685
144 261 889633647
647 26 205649562
275 301 974430225
148 77 173023499
647 526 418732823
559 664 265842027
677 121 575267491
49 709 330979350
689 691 137510779
585 413 253982917
235 608 766863471
409 170 952363461
572 134 201962308
541 181 490909230
160 148 702545455
551 355 853309613
610 279 860375733
451 114 225003124
471 342 288938129
510 495 150612364
221 289 658044985
499 190 329203546
665 609 800997253
148 119 905103669
160 187 121794044
240 162 64576384
97 515 578286120
58 699 787628672
478 510 973484981
206 420 7798015
352 686 152775624
439 345 631949310
597 152 557110463
101 260 22785666
17 105 454517071
625 233 645822694
247 167 809696880
459 394 166354105
45 425 983233380
421 276 33336600
569 576 578334520
400 717 215920879
240 465 505680211
38 9 205912533
81 29 803369079
146 555 555334935
71 488 656274541
355 196 467326127
566 678 429879030
431 207 357765674
177 226 778663060
701 208 163306528
465 131 640056016
589 125 797735367
646 131 398480333
394 155 534988278
469 516 995061178
259 571 244305217
359 404 989987565
1 470 423559759
467 511 578382441
36 608 982642789
19 389 380930446
642 218 370835159
372 262 559316401
385 633 976437162
448 586 193580296
610 640 960718730
402 146 347748846
7 316 766355487
58 94 80600492
38 639 982676147
705 373 470665388
233 160 335876992
152 94 144663086
538 211 784772203
62 228 290150508
125 659 384797614
367 577 274348996
280 334 438712629
257 75 942465338
580 433 26710428
447 460 908276784
283 299 376566348
509 254 513566443
594 565 40834233
710 35 467364891
673 95 669137057
42 390 122652032
497 119 582598465
210 571 670396961
572 127 774101146
631 617 284066204
402 432 301179206
45 69 84510653
133 196 240115406
497 304 977739333
15 445 75283034
68 26 184050312
709 344 54453647
112 80 904095556
86 514 653351617
691 335 910606635
436 331 526382665
287 453 636692781
296 31 576983938
365 190 286693016
11 134 810424900
407 87 146902812
579 671 91904094
621 447 345619549
327 402 188557430
8 299 491848092
121 354 79390624
489 566 975472147
59 368 708979402
300 576 714253786
68 503 201198484
143 65 343924749
77 281 739109093
387 513 881250199
117 596 628752201
254 301 101397686
68 165 830732542
353 294 62814826
454 365 327816367
118 574 435309089
55 170 962173777
698 395 536608438
712 322 425160008
588 579 420762965
103 309 72195655
508 564 788481462
462 636 917810449
333 264 903611093
597 156 186591127
275 372 157986513
496 178 899251827
216 452 609314611
61 362 985571066
123 667 590320336
97 374 354773088
263 193 275757114
416 492 273296482
74 496 540218246
296 165 339813205
306 447 776943390
671 406 60059540
696 270 309462312
191 465 87715012
637 77 767412692
689 440 676780265
191 131 796082321
715 149 697789436
288 298 807208681
276 285 693344855
154 100 213805253
716 54 765132676
428 165 682814453
261 149 997733244
408 641 980943944
290 141 500339527
18 654 530680518
588 296 786323424
608 378 323606266
435 685 724991542
32 369 22867002
413 318 718059023
159 664 309983131
124 160 603398621
392 323 902105912
612 574 606593529
14 234 513777400
524 468 756817584
612 659 780341738
568 87 50510093
608 264 651321548
21 568 467064841
479 245 368686775
423 171 843503489
426 266 51609991
167 84 152904293
378 579 121807483
125 189 81226062
252 218 902966975
464 387 881986277
517 543 965886517
423 305 517361247
391 189 477186560
300 379 16595425
364 339 403650265
403 98 366986382
524 242 26462038
135 710 581162148
569 254 998859234
122 657 301188055
167 333 565111879
30 300 67209058
284 113 694055492
463 316 672865015
333 90 5028466
368 531 848907839
346 44 160113892
34 23 955501325
345 466 510298187
175 555 25040740
307 513 34827987
374 58 582053327
166 296 659596355
395 530 715991770
655 430 83003952
8 545 514816176
128 499 976871061
391 85 179705778
463 552 520145547
435 239 255968786
547 346 739260144
601 308 735361702
212 612 937825015
678 437 346638193
390 171 702400919
671 644 825458518
212 461 132021507
38 598 596927883
378 631 729186307
289 483 375644694
399 564 764283272
118 660 103782019
714 656 443941018
372 467 449804439
394 598 537753488
576 556 116705100
389 238 705398833
467 143 637705635
346 653 108490198
240 320 702496034
449 173 362435747
301 545 519069584
140 501 551269258
202 475 207658437
152 147 613719212
379 209 959424359
316 27 894872200
397 539 964784545
560 234 507892530
427 119 953602431
7 104 264459834
554 377 563555138
450 87 508232117
368 11 672615293
256 398 796541255
38 12 289641696
538 536 840175650
263 332 776884937
322 222 832718066
158 590 855938386
542 140 300207335
507 300 52500975
142 691 670939084
22 160 960589814
360 78 638009283
326 284 772838000
506 281 967448238
34 291 799214021
147 440 750663910
615 533 352907606
494 436 183881318
156 32 348767520
294 27 246241139
106 656 337750818
359 332 528111475
268 355 953588885
656 170 526277903
532 203 127731793
261 465 759739313
692 714 514937692
611 560 487486434
152 164 573227789
670 544 536842454
367 491 399860243
220 702 201877921
226 262 419284021
19 402 228092392
712 641 666072837
658 88 170996909
19 125 773923409
653 25 306454090
261 711 172472590
59 66 54680432
152 322 134971259
637 446 541765256
561 438 204331118
436 644 462564598
78 568 302552445
651 540 601322376
305 78 798916174
707 539 756413145
78 111 341656700
698 43 905181227
363 476 146980752
195 320 216500782
356 349 707849254
621 626 793907722
251 582 742501635
256 34 651627864
534 321 516460721
229 485 632731246
204 131 340641343
368 304 618738605
430 371 318655098
83 616 173727926
372 336 227151323
205 219 966508365
549 654 294303699
213 209 298722441
581 72 822412410
371 359 149781566
363 158 842735909
77 173 567789795
538 404 565048488
125 182 960946887
108 111 796944293
228 195 675972002
357 498 7038507
145 611 306085415
694 227 908426651
435 54 332431826
93 430 713156186
299 94 831436685
192 624 937892854
398 597 124405196
386 243 218103095
161 410 77850727
179 145 828970855
337 265 943630584
99 663 526938284
65 43 659501674
186 123 401556421
575 70 763206158
509 461 980510383
116 108 602762038
13 43 665307509
642 6 578639894
15 159 838717811
349 212 71078976
46 365 699294613
257 717 353150394
135 287 427759730
120 643 41863285
465 232 916762346
358 34 568354586
299 566 41932970
310 583 733310936
390 296 483119900
487 497 434574235
385 215 965821373
212 595 454356193
464 631 243434969
386 358 891560746
273 165 61042554
186 62 232652628
478 538 810575005
139 262 835225996
205 363 399971377
594 86 676402045
449 210 238972771
181 451 13682656
211 149 682390935
390 64 86014995
189 457 486852605
180 286 910610328
571 378 927924310
241 355 598671115
648 278 989847437
88 12 436694356
515 70 123094223
5 687 141113299
252 339 599960677
677 508 935593205
508 236 365608239
209 350 899151675
51 661 853350537
50 37 684712642
279 85 854018251
645 126 699330509
556 446 762746042
670 66 592555540
381 355 838022514
647 126 140607714
669 376 298829707
684 1 473754253
353 184 4468069
600 580 777849742
92 185 415906415
633 299 112878814
595 152 216728887
221 117 68150608
530 210 469749311
582 693 88766678
126 433 37723575
588 610 20165132
142 159 201061158
486 172 988317263
188 23 991905435
628 454 138603296
503 500 723767918
694 85 908134255
130 365 592096242
203 543 554915534
661 701 136104751
529 293 110577711
411 359 603567253
636 600 35593259
542 131 980730720
241 341 112897867
701 51 259008098
52 465 728252523
327 276 498728218
399 2 198353594
686 403 109882861
535 335 38240998
408 595 80183745
92 26 934788039
209 170 538262312
612 175 744851800
199 632 271509338
133 155 545159849
108 351 281830916
588 198 559688873
390 399 204730796
669 330 792498849
98 698 885924158
446 213 987297103
166 627 551282993
605 477 629343329
39 621 707733577
230 309 560545418
227 607 960891301
123 345 677947053
220 62 900397829
592 448 219650542
201 177 787412447
384 241 877599325
400 462 680357170
163 694 149690732
392 608 320093383
88 671 174797359
380 258 338465663
187 123 53260832
554 437 7892244
686 423 119797593
670 154 226410477
640 376 824604750
98 420 631574818
627 57 175546881
250 92 313488487
548 603 210917607
276 92 483164404
388 219 968856180
303 184 133747116
97 253 778488915
549 657 939015624
704 468 813207377
511 425 862139443
25 552 416875927
429 529 86836886
23 696 394394914
301 354 640898807
252 337 412370978
457 177 393655634
238 220 585936131
8 247 921131498
658 408 840828148
667 302 943123939
615 626 418720430
40 401 452333515
123 710 753682411
171 139 388998085
375 366 956406171
365 649 581740144
198 1 118951829
215 640 477083114
81 155 808936105
60 97 283282330
367 636 69648403
81 199 623420571
702 141 101565033
579 167 394013192
652 454 396732696
654 126 999440384
206 716 539134834
442 681 580493947
602 241 150020449
571 627 245838385
475 641 218163752
318 474 636454565
208 455 801293857
441 96 114187587
610 248 376169334
518 174 569523949
688 520 789501226
284 198 214791248
549 531 434702199
336 55 460545227
601 441 461305658
188 238 989384067
75 703 822680625
223 526 592032970
413 426 799557667
604 431 424735494
35 620 887341348
604 635 726485870
416 704 478863256
685 75 187862701
165 702 18255807
643 553 546961496
419 660 440666164
138 674 642890239
40 359 952924354
363 260 537132933
461 401 568642779
560 140 497523214
43 445 472376756
403 565 689199670
465 702 560525341
254 142 600103550
582 12 958359929
310 573 506987927
272 416 945840130
496 350 789410944
206 360 906401853
484 546 645296004
553 584 794328639
76 292 764271333
331 6 414373986
592 200 95657603
628 147 981979089
379 475 38980199
108 264 160280157
38 524 421414727
579 372 398263868
485 164 327916745
181 591 68095295
393 218 785424463
537 36 932370889
451 231 471448402
60 527 747859213
77 59 836618404
624 358 455636695
573 570 283027408
344 268 185024724
71 113 529738994
19 274 452122486
230 251 721317932
117 105 453517487
556 448 59827618
359 532 695292120
212 206 851497633
195 425 132277863
453 424 350795993
75 393 477118139
391 557 526728996
42 532 422930418
716 469 975391998
478 251 308388007
504 248 250304888
266 536 85777924
256 351 579251560
431 229 306049228
223 127 285545257
386 571 833874957
115 76 838162300
174 16 723749163
707 551 888724887
659 359 628103352
482 258 133578893
57 281 156450783
345 465 266799166
333 364 534501905
580 661 721423267
29 141 39992314
251 473 94799173
653 144 734045305
549 123 545677217
452 134 193078957
16 324 248963162
711 337 346215846
549 159 388481070
597 281 238558817
50 361 470869854
714 354 552926641
279 257 292468447
365 181 690833755
291 381 868390258
51 375 524510436
245 541 394174865
240 463 830136900
225 704 745449989
652 217 322107519
444 80 295797569
102 342 26869993
533 695 984686497
626 169 421770878
647 350 163553362
361 356 658311190
175 588 88376240
370 253 654490774
303 61 355059023
110 13 472041585
487 479 995651708
438 253 790662525
583 594 753734454
461 41 422658516
54 353 576109459
511 386 8056798
379 148 589667518
382 186 514025961
237 9 359270892
100 209 476173311
664 238 626742167
70 260 764153611
115 565 488488720
629 464 640934057
559 487 685709682
239 100 583414115
306 24 199220021
36 166 798801054
280 248 180599380
673 442 698246040
247 672 461982611
326 606 572019142
371 256 369913585
170 386 868226171
714 467 364403928
97 17 6271555
151 668 621570886
74 463 939001264
666 545 608203085
426 260 766460450
471 34 437135137
182 607 440540397
180 129 351090201
190 396 388187519
210 611 47877206
444 58 929973995
439 299 850326709
608 110 214079177
264 311 943512926
368 529 627243188
360 177 358222948
246 336 985588084
601 528 929567350
424 498 79324086
65 48 140379585
46 533 629722124
459 90 404976436
23 432 888722833
589 166 996517072
710 674 863960548
316 188 693276119
654 602 46004856
27 84 968846624
505 549 834303140
583 160 124513007
170 412 584826161
208 255 902703526
270 645 761762319
498 60 697126723
387 505 260983365
534 156 863098773
452 448 416957815
663 442 308490992
337 358 996140049
327 687 949878960
717 614 988281925
425 122 744365807
667 676 628199973
195 635 82857950
655 507 788687652
311 532 428556833
384 678 641210584
175 664 116684444
388 316 84366398
215 182 310798660
316 11 472933201
126 39 103824330
465 19 952041850
295 306 910598759
420 587 4339594
240 446 515842164
519 49 12089569
711 116 270911565
419 449 79193192
336 306 808524822
42 715 167602423
277 301 461213389
277 467 46071410
143 387 714501323
605 170 942146577
451 631 94403075
72 695 118609495
615 274 121525621
589 356 404343296
458 340 243256684
501 350 934869027
388 426 164082236
488 7 664705564
391 698 132438052
701 371 601847259
568 551 299458179
133 129 120339557
201 558 440373870
414 287 419080465
263 173 333754038
11 537 722624902
170 87 571236390
554 89 427767956
532 254 866937895
251 276 680783814
267 79 987948439
52 22 49096943
420 287 981676393
707 227 244293250
166 638 640334065
72 650 913638441
144 542 997496850
588 449 147066441
607 193 796566961
332 81 560518162
425 100 117684047
194 66 327618347
592 418 643298565
445 644 89811836
390 150 372825694
595 101 626219357
548 145 383247446
676 113 80172291
294 135 582065575
215 139 695404389
683 262 462571015
480 315 254625748
253 307 829778252
530 127 343778534
464 395 142761836
391 118 426750235
15 357 709757428
317 335 79268774
383 667 605115264
152 649 466845199
520 328 723708619
690 456 46471514
423 298 975812601
498 629 530721182
697 173 486234986
461 176 321391708
537 594 718671950
654 192 137711780
537 660 53457227
127 553 283350950
535 38 98017983
198 359 288026761
539 191 656157747
633 699 504072958
90 220 644345061
304 73 245840296
346 326 253197969
246 408 838173785
596 643 300276750
37 57 547099761
222 488 486285134
250 24 70661877
523 604 500016667
385 232 417092639
654 377 522871944
165 118 968815219
704 509 316924142
264 2 454489416
294 202 927121453
177 360 298672030
388 74 769525105
507 492 134945442
199 567 40407203
579 206 904324831
307 623 652775293
345 26 347941014
221 421 990623390
471 494 778621231
85 66 119561645
246 550 35567554
185 160 111196910
667 88 57598919
437 674 986346184
186 405 450925165
112 306 978540892
248 537 916133109
673 270 108151943
123 237 194337946
138 668 735677692
204 440 334971777
342 662 936215178
9 615 43744168
328 588 67616440
339 387 795693482
461 356 345642998
115 58 894395636
543 444 381653242
14 146 852524476
251 139 12656223
366 391 215780557
473 645 255472145
640 263 171001642
253 468 852305566
262 159 664158165
356 155 915884276
260 684 721319707
368 610 848577951
229 382 688693271
441 230 396817974
341 6 51411005
185 400 392779710
119 280 57039563
660 414 197507154
421 492 904129729
416 15 32786448
401 100 362703824
601 490 613463100
315 106 430971058
650 595 849363187
471 360 833275268
249 570 264766856
248 138 360467272
473 646 406716537
509 595 671737108
31 109 884237842
697 251 98402024
546 676 947267975
596 595 892077395
542 64 305888894
481 261 358686270
694 546 879270590
104 453 863102573
434 195 709073079
363 713 562418669
354 639 593544380
703 665 241263316
253 83 281343197
80 308 720146191
8 283 706471304
259 523 459741256
653 674 448647643
166 281 306832611
441 334 486275955
673 424 996386872
134 261 67719240
102 30 28388892
672 215 218823305
697 540 103420505
89 423 470775274
520 655 924084746
183 500 556817946
232 134 364763243
512 677 474680092
698 504 572409349
47 118 277667629
401 327 673600588
497 278 366428182
242 235 225324686
522 132 591502325
612 296 318180071
190 693 197766439
116 212 949644706
295 398 217887209
494 607 518088026
98 127 162429618
580 666 322777324
119 331 845856677
706 639 147947253
235 222 317122891
250 263 903338787
523 578 748192585
92 580 999239424
8 266 420129690
374 504 484107210
293 383 592679518
554 439 537033614
483 336 859115519
533 691 272681642
518 375 198159512
569 335 232080322
498 124 12655810
698 257 507093961
670 455 990557882
608 621 822802614
188 528 487266746
540 617 639979759
301 703 528609425
445 12 392850523
344 262 992498294
131 629 484195707
589 383 819143416
172 155 93288447
187 717 406594070
186 465 899945016
26 347 719751482
305 161 52513060
627 544 585270107
493 657 821436340
426 63 607943178
127 150 128505715
599 313 953928268
584 60 900163074
677 71 392892856
260 448 42936871
275 551 92737425
159 517 486698452
154 246 766461967
493 553 883558484
543 475 355204449
247 580 370928
545 22 61247162
603 283 545259991
183 513 586792154
255 278 265271614
262 235 170816920
318 429 456026118
198 427 668209416
59 645 425374503
519 674 553971495
168 29 159388767
125 638 44185309
216 378 58402751
446 39 860390370
717 37 619914770
19 441 909878944
527 351 517822731
340 8 474781844
357 478 832144595
517 496 213233932
371 65 401070611
379 573 699580127
125 66 467528989
39 538 551775391
672 494 838937490
596 119 575436364
632 444 489247843
180 512 178542012
585 28 341588550
224 486 533673761
525 552 167591431
265 463 371352977
85 419 161079348
16 4 723908870
123 110 117171471
224 213 16967471
597 52 226201269
205 709 551730535
309 222 607409495
493 400 370474135
28 147 941158101
19 671 11195653
279 703 385715862
80 624 979748745
214 335 717166642
14 597 461376041
130 650 692719583
178 78 36698207
539 119 927774479
56 498 109138233
163 236 742268988
513 409 371169522
703 699 622177084
242 614 107010623
478 616 258011451
289 49 12634298
111 599 327598793
351 443 994328394
52 328 189890370
645 372 345998235
138 57 96957303
304 272 821264802
285 394 952482322
141 361 311625863
615 168 861404953
565 146 619789386
151 298 330463809
417 478 393585833
211 170 243213062
223 267 303460287
497 90 79922702
94 481 97409036
297 458 804840010
10 536 673846818
422 485 293272493
531 526 229978807
230 613 77178394
549 267 393718208
254 291 206536037
267 453 528876636
353 410 592118034
90 460 157846103
439 257 54172767
114 404 919499043
109 416 315458048
707 712 336617770
491 100 704131099
278 575 991641178
505 344 362719608
552 4 76393265
539 658 807301976
686 321 633984830
337 703 970599756
238 504 373558847
580 312 791228484
698 141 431550329
343 317 25871649
505 226 834905216
298 130 235583299
516 586 30807605
88 54 164536591
138 239 122006393
325 309 104363307
482 130 972913971
233 73 195625612
703 351 76888095
163 405 480931350
451 186 359148134
23 562 776693320
449 532 782310963
222 441 634276332
171 531 812517170
68 80 94508886
238 485 5823698
197 375 778650685
73 675 838475811
645 666 981182950
649 589 463550535
214 679 120601535
652 464 36697806
637 120 532398594
360 513 588776627
637 256 819854475
241 113 260141191
262 236 450983334
137 110 990832603
444 66 710060055
6 224 642133807
461 341 351987735
299 239 54703999
77 446 869378676
662 472 775360229
112 479 12136921
713 444 275425641
444 301 176432040
92 556 951586102
543 671 918025332
485 376 729283779
565 215 342849331
502 274 877082447
270 535 100451123
50 406 374610453
28 290 799777074
532 235 879372563
341 672 274576250
95 525 264811306
363 154 595195417
496 668 684886688
536 560 287213646
443 227 836964591
356 6 901598591
470 375 446815433
529 640 19317073
358 631 410047494
334 542 643341118
657 524 921293661
29 427 105273395
324 568 812551390
674 517 222280486
662 85 211978209
550 497 463158615
38 515 374754345
132 594 840091361
196 561 668740650
516 305 65087995
456 438 176185058
288 708 564125988
547 97 543794356
152 253 568739032
144 202 458028397
461 304 113685217
614 455 317398520
433 594 999550427
227 381 613315311
507 450 563398740
654 418 821923114
443 627 537354119
203 283 135125711
478 8 292782189
154 508 685672322
244 96 815960755
211 605 888866116
471 36 942927505
377 28 841203201
389 115 652768023
156 54 480870487
605 646 154679866
110 622 529181138
495 130 401461977
162 611 593397219
681 228 795624387
283 672 460674305
421 46 52853995
109 189 172654572
655 129 66180831
429 203 856615982
242 701 359553998
214 564 64837449
642 621 35374083
155 239 988326847
539 85 869951857
457 702 39346511
664 487 758816236
551 598 645770654
333 692 860985842
308 193 238189189
131 322 853925693
318 629 439120825
622 266 595703972
214 216 619522516
601 652 187574275
18 549 513004193
31 113 8110239
510 187 999508302
222 522 313424467
70 312 134992716
61 487 465658473
399 57 301034740
42 103 810696748
453 312 100375117
561 586 76166028
418 11 545410047
454 44 576447551
195 648 886916098
521 188 128903293
672 686 812008601
295 241 7852218
97 98 955932903
414 229 977546455
41 159 421143710
283 466 169221214
508 365 51051527
69 2 927711951
454 412 85691923
233 457 178845373
8 231 926093976
176 600 841710427
292 667 810543059
31 418 813355589
361 317 76205015
639 433 28419335
441 556 891853876
574 543 196051829
625 456 381066927
526 433 220383576
605 503 466136287
623 448 379105075
704 132 309885899
52 122 398954234
359 457 963069714
391 268 954668288
55 282 755145082
422 565 18315319
20 499 720900275
594 270 879288469
642 140 744148748
206 556 485829790
449 331 866622683
218 316 858349868
160 103 998449615
264 228 921344821
227 103 742340746
518 672 397357966
708 296 353128157
645 476 22917162
295 114 549906495
28 54 218139060
65 30 9093630
652 524 854240254
306 229 670337706
74 69 178055894
447 618 764901842
294 118 164653196
509 529 612508007
488 368 481175848
419 329 750441674
706 435 69517883
72 2 86230849
576 198 14613603
440 347 173938771
498 287 377420202
35 692 389818201
481 89 770021287
307 589 581431134
440 707 561422572
200 466 224316828
487 493 516093555
614 41 921746590
174 186 609741790
452 693 32251907
96 465 961774533
371 647 22399102
216 617 890266045
96 185 403642709
139 128 738987222
205 121 249818414
426 495 272710333
298 185 306399888
244 708 55103899
634 29 40877739
452 49 515077845
404 324 629149978
20 466 933227363
91 148 234794447
303 591 607341069
260 30 226893935
561 685 622543558
62 350 584910813
100 683 374293796
571 605 895669456
192 572 141532977
440 164 658479605
181 486 726818499
556 636 601699841
97 667 695653141
512 639 214939224
343 643 227363806
435 147 356137156
254 379 558493720
629 252 268597630
668 374 820133237
228 623 674152755
217 531 278692279
149 183 698066115
214 208 795458227
235 575 646577957
183 581 429712223
494 391 953075258
294 199 639726781
409 63 596690166
594 208 102103032
574 454 913849381
519 189 172566232
634 488 177729628
41 192 646427345
530 553 730833803
456 242 196067748
132 581 915000694
695 92 283330433
518 48 669649291
440 294 120355689
133 455 27546320
151 468 310400291
17 107 815078438
552 488 450988632
562 585 457367297
437 352 926647776
151 474 317395246
110 637 905664545
238 89 947279860
493 316 681236850
173 182 185131637
628 265 140842942
65 458 383024214
683 424 670235144
299 52 5664091
99 647 171862933
665 223 899911695
208 29 416444961
249 52 973173051
46 683 350899581
648 433 487279995
608 399 552185702
43 310 105960806
43 108 537305634
478 354 422684372
46 242 87666847
96 94 972999876
306 64 32252180
384 239 67928972
529 371 890824360
259 262 101532916
475 624 133941132
547 403 148428880
519 144 374163407
462 70 331382294
599 78 164873825
708 349 154364262
613 575 119095955
257 54 937684716
674 576 387173565
715 129 761767030
107 595 204012092
687 94 815817735
327 571 979292796
147 152 473269850
92 456 648163027
580 634 516957833
11 167 340063735
248 594 692087006
546 415 474211103
203 693 468548318
160 549 263599642
339 87 811312443
197 52 304468397
364 141 227130871
62 458 877243753
94 60 430342085
648 463 182372072
677 252 284308011
649 378 453405300
29 621 151319768
94 99 715739740
651 262 356452917
398 369 125981530
676 1 8759681
356 175 63944222
101 701 189523120
407 612 862139325
59 612 596406702
197 473 846663867
376 572 492818534
601 50 981285987
496 249 565339069
19 208 487531577
612 496 839797050
81 56 888770195
480 148 371167648
176 32 835560929
397 98 528825624
102 322 327616571
437 305 984000406
554 342 531258502
64 191 123929724
357 275 379451173
621 580 250702279
1 73 560683824
256 548 924392225
619 192 130403923
54 251 53630891
454 311 650727004
683 43 365069169
140 410 265099656
607 581 829809932
526 297 543875566
512 577 123170606
29 318 873613503
701 157 672180626
547 153 296633210
210 542 800666358
169 422 970817169
514 503 377784583
501 291 593517502
391 177 885860325
46 684 444982310
225 140 962545006
66 382 11710499
690 534 636076919
435 572 30937774
388 57 876308356
328 13 497907033
383 460 264896739
710 11 31398140
548 225 239033653
23 475 93909422
