425 21861
84 113
132 212 982237113
200 103 100322531
288 120 611546336
297 211 268013334
77 276 276391079
223 255 608466191
176 375 163728964
354 5 504915973
368 36 880382600
309 139 898744344
64 125 214370816
328 346 910860205
372 36 556917000
381 125 639328500
206 80 680484387
337 249 497902056
359 309 318479556
163 206 340392612
116 375 384929613
274 341 13847292
142 322 268834986
264 200 233900058
242 413 607566362
104 138 105039765
206 35 311038957
20 17 840588254
154 216 867629053
207 59 40283060
151 3 631492556
401 168 336440179
44 102 454196207
377 373 930677272
157 341 12256276
352 94 664081963
205 71 91400389
133 247 110542702
257 394 702745700
286 63 378679168
379 59 63479536
39 127 526335442
53 293 782542425
339 27 585970671
61 171 495769629
7 189 245041059
214 302 536752306
166 75 832869983
32 420 266100730
198 69 271632699
209 12 569335418
316 349 669071360
83 147 486567297
35 155 67230756
146 262 681876806
382 159 657242680
325 267 736997224
19 139 227594052
265 200 195148649
163 227 5635205
394 364 695413861
309 73 126544845
51 120 808427851
268 232 216892906
268 208 865189215
248 403 863567184
251 170 410137839
51 257 400011620
232 153 518253019
309 7 551389204
332 253 955783669
379 40 536953664
21 165 809512318
13 124 204466279
105 14 764086875
247 392 675516469
209 397 987647945
1 215 370856488
2 29 717969240
168 133 504783416
215 88 929769633
298 68 173492097
12 347 556982029
108 14 648485131
67 322 596730845
401 137 234623985
222 216 114936596
356 282 997139385
405 114 470407302
45 296 142143259
6 353 391852514
39 281 197341177
284 180 96212345
361 211 628632735
369 305 714476955
196 143 996957398
203 44 354235695
111 77 91548698
102 255 253858032
77 213 162045850
240 313 684417434
201 218 147379602
289 256 717631192
282 112 658502560
48 390 310974542
306 268 508172324
306 237 746783775
78 279 10546044
324 272 278283844
299 38 962109264
180 241 675419513
417 138 805983985
14 419 702544292
354 270 1058535
153 38 296730512
291 167 528618137
164 168 928446681
212 228 777754623
63 72 565943346
383 5 75165770
17 179 877146349
137 222 937337968
263 286 833577954
283 122 565045916
355 287 980418896
125 32 33137743
36 173 177895237
304 145 390392135
421 343 344143559
210 208 34196461
32 48 17059581
262 270 421466796
377 205 502309820
310 307 391955764
173 46 684887752
174 82 25426938
54 19 290551097
375 32 943214970
80 236 822437124
397 245 300282013
203 369 838228042
275 419 913884020
57 298 104319316
83 103 297015456
161 24 943344926
213 262 16700147
179 168 231102102
367 401 800032890
67 395 483881532
184 153 36223261
2 371 198886145
119 338 10123211
302 251 261625480
207 35 654594791
154 391 196658838
394 195 433058362
274 6 34602864
365 137 591479660
60 197 255458199
368 317 227804655
320 145 365937420
98 275 899217944
383 7 250703154
404 112 508211035
73 171 814194288
72 15 45127235
307 53 184522142
273 209 27335149
253 20 542500237
307 312 501538523
389 94 966562910
322 122 247170205
415 417 323647351
101 351 462469787
172 388 43733726
114 192 450878502
180 410 849858682
405 242 991233056
44 280 319731297
69 293 481886894
120 415 83667678
250 288 317618178
204 40 13744305
328 161 362642870
336 408 500175871
24 401 928455986
204 135 491158051
408 376 51897470
107 285 149463865
140 213 955750372
255 342 432618363
182 312 804985396
219 276 581758511
331 297 924994443
253 347 310337213
262 370 695714275
11 157 104411535
269 171 303071122
286 67 866295539
176 15 522267569
119 379 169138239
203 285 17864776
255 238 495867005
171 305 778830169
347 326 2808943
44 223 343813196
201 360 996442287
206 378 614782577
194 63 385031380
392 25 63730230
248 167 425019505
37 336 37719428
132 67 482818351
78 188 187236689
135 286 237637008
201 108 625812269
248 218 181915073
255 416 341948523
56 118 249554672
102 255 531342598
388 290 192576685
126 358 847236782
37 260 589561575
102 39 981740652
337 100 830734893
18 368 203975498
381 317 401784532
182 195 568456686
354 24 714154655
322 46 135977455
200 329 304782390
409 189 750526652
51 26 884793553
188 54 280922822
67 106 412582680
155 132 910723679
143 416 299777000
223 27 512707268
55 211 629596216
92 341 542081779
335 201 170629213
100 337 160973725
158 409 660335694
16 260 777225863
188 371 217720682
87 89 79519880
183 276 96182014
337 248 716860596
325 401 535135180
108 168 783673501
113 83 326994785
412 401 373859953
17 199 279065596
179 306 175969744
311 409 136014317
394 424 289663520
350 346 250731457
38 245 272494294
82 209 441877831
383 234 675736971
181 172 757855358
273 412 375588405
67 410 722259844
72 298 822096682
165 385 125048461
208 236 187921233
297 404 768971821
242 263 24032323
80 379 303363955
121 219 585304736
202 407 920491500
131 323 322286952
66 83 971226882
48 109 682522604
321 224 962968433
387 28 403749326
384 304 927626151
171 274 901218169
1 59 927273767
241 318 144827966
250 414 330181478
409 12 153671018
342 370 91704868
126 233 33219685
171 365 481975962
153 102 31761045
192 121 266774030
379 130 652968199
338 262 517440702
213 167 323840295
348 413 599292353
265 76 201756655
47 4 347590426
42 305 606933179
96 114 676737874
417 348 512137429
391 137 52906134
12 149 331474164
152 16 170479272
304 172 353321634
404 169 541079222
147 148 766595165
401 160 578989999
123 270 433887909
384 205 127498025
368 304 601623849
162 391 61699217
283 400 628934448
21 28 155557050
279 19 663715119
208 248 863435441
303 416 854546149
296 310 891270941
114 378 136884834
193 259 965518263
220 169 918733594
269 212 212571860
264 336 52997069
12 154 491380366
109 181 473585361
157 131 499952608
320 139 868345731
102 362 301098889
162 206 479812264
343 13 489433239
185 66 208127538
209 270 556520007
281 395 217027049
56 137 680900176
322 3 317765730
43 144 23737839
339 60 524161694
63 194 308708514
183 391 952382727
150 365 765904100
7 223 851109517
412 374 954772147
373 398 974859651
184 210 175219368
25 229 680820004
236 319 66043542
263 327 653635163
63 408 492669424
86 313 720629918
178 267 2104366
160 331 65420540
324 396 465290356
292 144 394012425
264 321 893140759
220 263 198403587
5 224 499431448
276 392 489318914
76 230 788863037
272 406 543953299
179 395 232724475
27 409 330406963
413 16 844409735
318 267 471639159
94 67 637143252
202 412 867661320
233 166 746051275
377 151 61528933
151 275 763434585
404 385 175891268
129 51 777966166
115 80 740904823
365 219 665776053
301 123 365343882
386 353 438303230
334 326 173004756
6 38 717370055
42 368 812201781
106 224 746791919
232 97 138052694
270 399 474290142
412 125 480745070
241 151 553218134
326 231 629418429
224 149 719126001
157 153 964547425
271 314 823828834
147 98 386804234
418 34 433561268
234 376 525571677
196 332 95779165
340 230 867967754
72 400 46463810
240 31 504322591
149 294 421798054
238 9 870129415
312 374 544134272
378 384 29174774
234 248 74320843
119 122 871705123
289 189 109593601
383 338 676086392
275 394 609502334
248 212 271338006
229 35 740894422
184 19 447083063
79 330 488665268
120 122 183894733
159 401 709297853
320 272 530323177
108 113 608083572
200 68 79853646
102 119 441548872
290 78 521593584
339 184 819682020
47 353 390776097
101 345 573375911
155 208 498081326
380 154 830295219
73 259 121481876
382 417 21383804
204 352 851874213
122 328 697083351
253 187 510384270
324 256 346375279
94 161 125565454
406 209 415665782
195 355 220759685
234 244 419433173
260 142 616252089
95 93 348530236
387 335 350220773
142 369 380963808
155 29 885970356
114 254 36579186
136 354 582763357
204 118 398452540
348 235 451030627
142 355 107661712
392 280 527996783
147 196 981490417
220 382 127056785
214 312 872963801
42 369 221844193
231 358 65950612
269 191 439088247
88 211 859036526
326 37 45895809
378 341 336198523
61 358 436345103
210 74 513932405
361 126 251215444
341 223 92333127
377 183 505610877
319 359 420805994
198 152 409382164
414 271 846336511
12 277 452873448
202 66 306307301
396 47 854527160
118 70 683490828
283 308 264172147
109 295 28142224
304 228 696727661
159 128 93323445
69 77 348945047
247 274 900598292
187 64 587523759
336 309 283370233
236 80 961712955
335 352 382766570
376 309 618207419
55 96 710325012
8 224 40620274
228 81 827558845
349 404 2377418
6 29 354945645
244 119 561906872
207 60 910150523
188 180 219241605
395 105 841863485
54 196 775581661
16 63 90398478
156 181 747406899
185 199 882825505
176 401 669551282
365 223 57213606
14 308 910017041
29 256 28646059
383 22 244964782
413 352 667899945
152 386 658569450
288 342 854533486
23 205 473634685
9 297 274808840
70 79 151784016
32 87 286984637
364 117 830335713
43 295 597029845
297 186 258100526
208 182 125758160
219 170 147155908
255 116 444857242
99 191 654337021
271 316 583651752
400 128 432832256
386 78 552787464
321 252 939027559
344 402 909862369
119 112 368653701
102 363 568942889
221 238 547857828
111 178 961169060
193 249 905627582
420 204 862081721
31 84 246932043
270 89 855359891
229 14 834323156
421 94 39708575
73 286 50546561
370 232 172201730
115 419 635803935
27 349 274861977
193 373 103558166
113 407 204035011
319 323 2602845
254 364 360924179
155 69 852560150
138 398 204834938
272 58 254547751
372 184 611871611
308 355 991856438
387 222 99336914
337 258 285975888
200 131 114127926
158 277 450923808
341 112 978597178
393 366 455499228
299 224 774031241
300 255 118875224
289 51 24320497
110 236 824199294
220 422 691382651
15 206 379480978
54 106 907506424
370 59 938110873
236 277 503460513
271 125 378245213
149 422 302266892
199 2 50005209
219 291 517337361
386 239 951821296
205 64 357778297
194 54 667507546
185 12 913539017
402 282 845113399
402 102 722369401
208 56 983293808
118 422 704927786
116 60 5544296
16 127 653214751
391 31 591495794
408 250 925676791
142 161 568171572
309 327 157172882
140 312 44021648
107 236 312015353
421 234 451438605
328 275 487741547
418 198 592143482
279 292 504801883
35 143 26929612
286 80 821131614
264 69 235588215
120 13 168155503
54 177 124037095
42 240 76816232
294 355 564731082
259 355 317827183
196 289 864472327
280 201 725986868
203 309 931572308
308 422 512502317
269 102 702526177
336 323 776180218
415 10 30135593
102 77 40754135
118 248 425066158
396 76 239387895
70 347 439484244
212 268 558233031
401 283 735002159
261 30 122010795
5 115 70403303
79 50 289563011
303 291 256562074
89 68 193570724
382 348 150770296
304 365 682536803
172 296 29555722
161 115 668660285
168 298 396547975
354 423 38185588
309 78 60267239
166 402 423100775
58 252 971222540
263 402 864867350
112 161 466350625
348 129 834117715
330 386 749480017
406 243 434846124
57 175 69697620
344 318 843079127
264 164 234632178
51 361 602351924
132 139 614307580
325 209 759986162
275 346 529956271
270 420 522568183
293 246 655956002
17 183 862631094
98 129 916310244
317 420 789243187
215 171 903618160
406 422 401224564
287 262 589778434
191 329 427939648
235 160 911792691
421 56 290009002
297 7 43971463
91 378 478814251
341 272 665400251
205 232 948465232
36 369 605332601
10 210 283655820
74 301 726813101
418 367 561683854
134 196 32456115
227 219 247707195
26 383 66974518
12 330 719443723
285 328 4165217
385 139 326569925
22 164 244949655
184 30 408713000
395 361 237876098
172 271 221641368
81 411 866285603
14 177 759681935
220 255 114047733
319 345 309059569
329 347 345477389
219 133 737649263
383 141 312479274
270 419 392386423
4 196 773874911
156 294 697754007
382 404 595547134
272 391 986097430
323 419 346843870
330 268 250519736
167 407 89139287
373 157 260871151
163 175 229184947
295 75 283729658
268 388 711906738
420 178 642984915
265 209 23002655
56 71 745707596
305 154 998418652
92 269 602753757
199 44 129544485
7 257 805658919
402 337 615104661
179 210 607642887
325 137 159633048
241 308 582898410
65 330 543365486
27 75 33694160
13 6 132374158
60 114 370122748
167 198 875483457
417 20 320980592
358 343 965567195
30 234 69691765
98 210 769726924
359 376 805002937
53 160 672852322
125 254 858626883
377 106 22753467
397 423 295152428
374 90 940849588
250 222 314123
3 120 151819773
164 104 179238094
119 360 212456653
361 125 964901070
253 388 126022006
185 247 487476793
381 285 195696812
234 3 18587854
66 192 955132433
421 423 668596966
315 321 598623206
42 114 796696075
337 76 671554475
405 311 561288813
218 153 276944784
2 262 181191999
200 274 890053199
28 126 358976559
211 278 401401044
39 193 973733256
262 146 558062602
62 397 66103923
412 65 774619326
338 425 650438082
33 97 233949841
188 126 974429995
393 420 165341565
133 238 802930173
403 327 565333439
321 230 867667541
332 7 643236244
45 95 255620680
70 407 496007734
379 9 545882800
330 177 56768174
259 359 462180179
402 197 685386088
296 133 914837936
39 127 890513611
68 84 828144099
137 381 474468613
113 115 396490422
353 261 757291179
18 23 427241164
92 388 564682027
201 154 837763845
6 321 727739349
323 298 370194529
298 278 432821016
181 213 658601568
116 300 618090092
258 111 989950109
299 116 349937564
6 237 533031029
89 71 705544845
121 68 362807335
168 18 109383467
4 31 228590336
333 214 98371935
32 418 258684414
84 370 791571469
199 165 351487609
159 268 425030965
10 16 17689322
404 164 868352953
264 295 147102898
423 109 103340391
252 399 472023795
36 338 765014092
368 337 155378697
405 204 990778847
233 46 297627505
141 198 442393853
373 111 478893316
349 144 242733328
322 339 992691946
224 59 762980800
325 104 474705268
68 16 838101055
415 82 145154684
348 178 29050461
273 236 953381646
340 317 382461765
104 403 137210537
291 419 737828814
271 118 615325515
198 101 365887577
260 339 864651788
309 304 750391974
58 102 993277182
138 394 942883633
290 366 529475740
22 368 171441916
344 142 74082535
311 392 116627819
153 384 262118819
414 5 760486958
168 230 327711798
362 84 676064359
399 237 230318466
413 42 850135084
89 97 938318236
328 344 910784661
184 115 796053242
370 309 170581735
234 206 935114842
408 294 751288858
9 165 148377372
422 373 486600387
341 2 118263958
420 291 230362781
334 290 467633547
28 220 8996839
232 178 736015963
306 384 835927270
260 61 938678321
378 83 719051355
268 68 773816648
378 102 22367717
314 322 693761516
266 69 411671383
385 118 417308566
112 29 723268646
2 246 478906323
368 191 716318263
191 91 489076383
11 32 878648552
244 76 941194031
280 261 127666028
399 209 239766347
387 229 651008003
173 166 516349435
132 334 596589514
184 276 810122245
410 289 889374403
212 252 425722429
36 322 629715601
41 422 448241706
176 416 50212348
115 166 169918110
368 40 17625683
354 135 976538024
226 199 480186383
185 275 640746706
124 21 540494441
97 369 649892984
193 344 112841511
207 9 615160131
424 117 752694953
349 371 590482254
270 22 800533352
352 420 117352598
407 361 240173390
1 105 731790241
418 377 367438149
187 177 768065671
332 355 435050652
369 407 839320521
18 282 774844019
32 4 194960114
389 387 709697303
209 10 292479217
418 92 952081959
411 47 539934868
44 95 360306893
173 340 288654827
9 226 547253156
138 279 769522866
20 200 722237692
24 170 15975861
168 412 663946485
377 397 256297554
141 38 209781471
107 129 533372507
18 377 812830650
354 357 583190028
130 357 510930388
337 403 855029684
144 170 11400381
46 117 869068033
114 421 64678231
195 345 709136501
10 241 279860461
401 116 951741858
42 360 76542956
206 132 981881380
88 8 297052370
256 91 70892750
410 80 329223823
310 369 453317609
323 359 629562402
300 219 581585106
193 82 340021534
168 124 782900638
11 48 476310063
223 253 851379330
151 359 531843698
143 408 886531270
9 97 700649910
395 144 730699460
134 186 640974702
378 351 847674052
301 420 399255489
83 118 141238176
316 397 931580681
402 403 772936947
349 84 200800753
303 334 361484494
29 307 545997343
283 112 823816
252 7 233742461
286 287 16060682
23 335 987808705
270 381 473556501
242 68 123340293
174 364 291885564
81 240 67157738
217 40 1193407
145 222 925240571
244 313 908319347
86 423 146192748
23 314 272519384
117 159 895309394
187 200 65752648
20 251 702092223
245 90 10268483
308 251 674907913
138 250 750299144
417 127 11069089
148 44 482278474
66 406 269478243
99 205 364161546
121 312 757186791
67 150 886932472
369 389 141651196
399 74 990978436
400 76 426528350
18 424 215654474
390 398 783177223
244 287 622119116
299 395 855064479
38 255 394563933
263 213 748179168
95 260 473359006
134 366 374495202
188 261 218722434
113 381 216497257
44 50 177125893
82 181 806897605
381 241 916729367
273 361 789150500
47 68 329790426
202 285 317188019
256 6 442368390
191 131 235053459
89 250 997216913
411 31 130703088
60 67 8787460
299 336 693284845
259 93 711722819
212 416 2903650
279 208 540871878
170 130 343149352
165 252 841545410
43 18 618074355
281 219 699525307
393 154 393501648
117 157 402076863
338 310 324317726
378 91 443415183
326 19 741555609
166 7 972574364
80 96 472026341
62 206 561560933
51 349 476074456
60 421 787066858
284 35 135950437
66 61 781580174
323 28 541602286
367 143 929013145
44 307 207830093
170 130 453847574
309 96 230555217
319 332 696546441
27 13 622967299
312 263 997443264
268 304 888330385
11 398 169561151
265 161 687381731
318 27 383433790
143 164 978712540
196 420 57958578
196 248 606783195
232 262 684941976
339 222 296409920
372 209 739897603
146 34 68763928
167 366 25873510
152 324 355528672
15 78 217023493
200 146 624955803
45 425 20864965
298 421 354397843
373 42 348591
369 263 754536103
248 344 5258483
16 34 899303525
414 211 829313511
78 344 551648240
230 64 653965311
131 142 158379170
19 348 87832142
305 301 379837712
23 365 535678984
61 8 670651410
10 222 394751133
192 179 486729112
87 310 114010528
412 239 421773034
216 84 352534871
54 81 559010740
87 131 985488375
158 364 622843874
389 73 720231729
96 165 90424156
351 161 974351532
401 202 834965574
424 312 664463654
90 303 454245134
401 163 558804822
267 195 696931842
107 284 714785275
388 28 421882419
350 314 182475894
237 152 704006525
353 404 56917090
197 192 306552192
421 58 305264221
204 100 99121660
122 35 79843832
134 368 418230838
113 158 287557223
140 362 384578164
348 55 985237428
100 137 125479798
206 212 949539602
320 190 49601525
32 214 902234849
311 367 487939465
360 290 984992828
260 107 938946754
201 211 458838400
210 15 99725915
419 186 237373603
117 188 193077781
406 245 561144626
98 85 337095861
210 214 825529993
114 115 727410574
98 118 427101588
213 149 353958139
213 359 569491300
229 257 270383047
371 107 82302145
188 335 841211339
342 111 705805610
88 200 783259433
209 146 349416647
333 168 746675691
15 386 832552594
356 133 205077317
36 47 750333015
34 40 929269012
151 130 865495010
12 137 498705083
276 45 600047030
421 3 209162233
80 237 40863802
375 155 524969744
197 249 924662945
402 40 361531894
404 277 374664081
264 210 598123630
203 247 36163898
116 80 258387954
25 33 50122588
141 244 747006242
179 192 282130607
299 365 294739211
124 333 776595525
161 17 60207872
181 8 756697153
393 59 682702625
224 303 985523204
417 146 899057422
178 359 314961506
362 247 255937391
379 56 329136770
230 176 611922961
245 107 958359222
57 167 88733173
172 255 351971141
304 425 917966911
36 57 50196959
247 269 652204250
335 103 349652524
74 206 89195318
385 382 687462151
312 294 79933642
322 207 452344624
90 133 414025681
37 96 121061375
335 340 906702870
328 193 26738080
24 195 28339191
10 1 72750955
278 71 840094257
248 113 297912204
354 6 748909051
171 99 828021049
325 416 264734026
119 125 154762072
366 27 36244829
163 45 56302233
32 283 256095487
36 7 929108058
63 60 602512269
312 423 969590042
165 239 273893334
36 156 548867354
287 270 833837853
218 362 62545290
30 313 187086912
165 306 380466043
143 231 79064738
217 422 79736255
170 106 191945825
391 173 117599190
132 4 316363600
78 300 310195568
381 174 786207274
359 67 341175204
30 190 361838599
43 121 584751012
86 49 748282231
51 212 977751040
408 254 305788492
234 229 247081902
94 169 282312461
343 411 532179073
336 390 559509589
191 54 988003679
364 106 600280114
100 240 154885369
286 414 935467863
314 333 613685551
109 202 307698819
21 324 900625208
101 156 341120277
394 86 634202383
148 284 642054994
236 176 764074423
135 133 179277657
313 311 705840977
314 313 701254888
312 266 579485317
54 115 464937722
392 7 254531122
338 137 877476940
168 328 131262755
36 107 666334817
95 242 878307665
45 234 748195324
422 159 468110515
240 354 471510400
10 163 741201837
122 124 625912385
40 136 425237332
235 38 669914720
239 171 336936843
309 382 450136691
223 224 960692855
144 285 795860710
140 50 274156166
154 149 720629516
370 328 688901831
3 316 757663701
212 357 399983867
41 419 492159875
137 153 450075960
1 172 496850777
5 298 976971075
5 330 460303475
249 356 230076707
300 2 180064844
15 210 479292608
70 107 805485989
324 258 962012092
318 284 882749181
381 133 902862
160 323 290602667
346 18 765266700
132 13 976635564
382 341 22409971
220 297 716488508
281 336 65192539
263 204 224508861
72 205 57573769
80 145 857699725
51 300 24023094
248 125 714727735
27 267 909215594
226 321 142020315
204 325 30700306
279 139 954131376
29 246 153557290
116 296 773440609
284 19 284945279
121 8 737392526
345 86 996003384
133 297 650715516
34 297 569400413
425 233 36867163
53 92 69624489
51 17 79382503
309 228 946840528
88 13 928004193
78 324 364099512
186 4 829170508
212 232 833985824
126 227 196847888
351 380 165967483
391 272 824643017
28 230 201560690
131 280 838305719
125 26 423977131
41 303 13341188
57 172 598788537
272 248 13230777
216 257 673072113
190 308 499041521
310 199 531359462
344 166 917765548
294 335 154971165
269 257 121429576
73 159 600660665
323 310 224497581
372 22 205441560
102 54 313113028
154 262 303431948
410 264 282675879
359 402 821668237
267 120 33648670
330 106 889113708
114 359 878065768
148 281 312706486
293 410 978892040
339 183 135790575
274 202 137048021
370 169 359288607
200 278 753479870
120 370 939939043
393 251 135772491
244 317 276642593
48 51 247759721
124 23 630972468
229 43 393269995
138 286 547378598
82 330 924659182
321 156 237668204
411 171 858225463
323 187 509995825
124 190 660534169
194 59 377184182
230 82 236877552
8 308 89519678
64 61 163628672
8 362 347268902
179 199 911145052
70 214 434884958
141 44 634254112
297 26 36101691
211 76 81170288
223 187 615322831
167 280 427486464
30 198 774971228
215 346 821124156
242 104 864618886
405 104 271896480
210 240 205502114
25 197 318238464
145 220 300161730
65 32 329762717
25 109 574235945
284 100 904814462
333 347 52458044
317 128 618858350
127 175 705754430
111 56 525755295
298 231 205480427
275 124 935191877
69 261 563093162
357 341 551029295
186 196 844173631
158 413 216567696
154 51 413349723
308 123 383102706
177 75 986583467
259 335 83787275
130 24 77376157
285 174 600697902
255 43 33753745
344 245 84045768
228 173 429435051
111 240 805061727
135 50 667399017
4 88 853679340
127 371 255047503
91 210 891339756
224 369 696878504
403 110 344826733
234 21 594055328
106 278 124779581
395 202 14101344
110 135 39555302
266 190 85120226
251 17 944272255
39 74 654951262
147 398 662393032
198 193 878374358
175 259 87071477
229 100 327427000
222 370 541243730
387 284 971389637
243 236 553878752
27 238 338375891
136 238 802712560
31 199 829720086
381 417 99164807
165 122 244216527
207 215 874115501
132 380 537733882
154 300 991531535
31 375 394144760
328 73 180714204
10 226 683086049
60 420 825898107
187 353 29269812
90 125 662140086
338 142 270969707
210 53 216901976
157 347 504617919
72 141 307581593
105 139 206074042
53 178 621060166
336 401 175762433
156 317 666874934
299 211 118171387
92 102 142227324
110 377 577949213
394 187 868180490
348 53 429385328
127 415 347781022
148 69 545959590
217 88 967523851
9 367 482727850
103 24 846544356
145 399 98391932
349 153 105234775
132 185 4611876
299 182 987594916
36 26 600121392
26 120 868236928
96 178 919173475
413 239 99967699
164 259 199648252
204 120 951798416
236 328 434513828
383 101 87018411
127 36 467158322
212 157 473330330
114 395 598351559
138 315 447403350
283 191 881353670
306 205 648894292
48 190 879906945
23 407 771813708
195 154 727290478
203 134 334067515
119 230 406588044
261 104 648730424
161 309 687259089
50 211 993905719
69 298 385792371
95 38 577448387
24 23 861875953
96 28 661191061
347 154 749597923
174 400 456903124
316 272 891227635
342 254 880081982
47 112 667527124
70 80 731481597
303 94 647288997
46 249 3271583
392 213 904475910
269 399 139159000
336 268 732705233
349 364 524798374
117 110 425952226
342 378 293761848
15 226 774288994
1 369 50122344
422 302 839041775
5 298 206138071
421 59 641356457
85 8 328978996
154 67 13184936
347 95 100807329
357 277 729547549
257 59 875611382
165 279 71409355
265 137 928357812
166 23 356785622
106 212 224625610
16 175 930071458
264 423 139847316
240 142 924581711
315 325 903167989
171 375 699607514
122 81 387879950
194 72 571670324
389 221 23521273
267 161 197415731
277 32 587182275
424 140 647874357
395 170 226358196
99 369 176513705
363 208 668986893
70 21 704162548
115 156 501181612
267 289 461312950
203 291 847798172
308 85 711321518
174 290 872197757
41 285 528502149
145 297 115818517
226 164 64268676
410 101 84796412
238 47 622008677
283 17 36896494
374 215 382114907
287 369 89410199
190 203 759810981
154 206 305851541
40 253 146135535
288 240 990058945
187 241 401901921
26 62 383064642
320 185 790037467
64 91 530392223
327 198 885274852
259 179 580167498
156 240 379703346
118 156 330920241
378 402 172723314
84 354 192720815
190 119 689512728
399 342 298774930
273 144 37958881
49 252 86308378
357 124 361821546
78 139 183584474
113 400 681472215
299 168 971433921
336 223 896285576
105 1 363184147
142 229 609122685
404 60 868303204
69 6 173317459
131 422 872287125
69 252 313865315
231 394 265118901
393 385 979109265
333 409 111365158
119 128 920541124
116 57 549294073
71 335 918721775
287 405 584952092
380 234 272667557
251 363 569631616
171 424 240963596
423 256 889824889
142 249 421363845
294 28 359876018
380 237 932881297
302 210 33430549
10 399 527957279
285 67 869724822
376 279 712031789
199 24 673883983
178 122 899160616
168 355 184316711
108 219 872481932
71 257 583964118
269 50 134290265
108 30 362316558
229 183 358413103
130 177 461821624
346 399 87765534
237 383 86949157
134 118 808585254
86 283 48284488
413 15 191946900
280 142 259280098
353 340 111323651
128 31 447895297
37 277 603615747
92 285 625996670
402 57 688332931
414 277 524842685
225 362 534723782
267 188 281820716
124 145 539883239
352 316 804512541
256 62 602183774
200 9 75396599
226 90 912760606
371 297 867650732
95 425 843452159
351 192 232414611
123 214 881541553
181 198 392696397
265 120 87900589
415 151 365468955
236 253 215624451
223 94 394859062
386 335 850346138
251 280 160114317
106 217 668374650
89 400 910236896
408 171 26813951
84 339 988197115
210 227 250916824
390 95 696018738
350 187 963694972
56 10 872482178
265 407 537363231
335 196 470021183
354 384 956768369
282 388 642349328
83 391 460288654
143 140 296085910
276 315 721615472
64 181 479449444
367 55 279443008
322 211 553797812
363 35 737499903
95 46 322267239
133 90 419804251
224 382 497530696
136 102 928235407
2 355 447920588
155 45 459557608
268 174 403058202
379 249 57073928
23 86 420478214
54 20 488831956
137 174 584103601
193 28 671216472
54 317 286161578
364 110 835849694
171 93 669214947
308 62 547166121
238 91 847761219
252 98 372464425
27 239 747589382
7 113 818987988
416 26 259713885
180 194 822227585
282 8 13052234
249 311 17187357
355 287 961192611
169 341 731186585
160 294 615054440
219 349 433188400
396 407 34789437
99 370 980564200
348 397 58101555
312 391 310344725
424 296 335297493
125 297 635966214
288 179 721099772
315 404 136555863
328 187 478170152
72 376 594052141
273 366 177916692
325 59 576101852
114 67 691100405
368 171 129166711
87 361 327840614
310 313 635992115
356 402 320711337
348 412 246308861
178 11 739715173
381 383 339321853
14 22 272733825
261 372 628324174
201 415 762049269
252 55 925396400
406 124 110329417
340 86 632385797
398 348 797927440
14 135 884626637
194 73 289720581
182 392 754606882
297 338 634224961
201 168 684377467
315 248 794930174
253 317 695802850
276 54 630757960
132 348 720579255
415 29 328943430
134 294 105468562
255 125 106569040
301 362 691935062
228 414 621696484
59 361 382647341
248 370 838438712
201 358 131858291
358 231 377588032
58 165 375875898
218 344 159691531
339 171 140538824
324 140 353750300
112 119 538285122
271 116 74360307
255 215 304922734
182 235 721883384
242 199 129603601
263 332 844071588
142 16 368520121
421 28 652445352
182 316 308717694
10 151 771112308
363 402 705143261
7 344 332364831
169 139 74461484
77 401 858186821
70 418 308845404
321 261 545877351
43 49 5144983
301 416 918481471
413 197 910316647
306 341 534428182
4 147 927680854
249 3 806541306
290 105 753031480
169 309 828776625
131 354 163385645
71 191 982362256
189 276 908315381
337 266 564869185
244 370 796313302
195 310 410721351
280 405 325668443
369 147 115522543
11 263 375712252
33 236 112539337
193 305 891463900
412 201 286318467
277 155 644697872
236 80 710735461
404 367 632245413
368 232 982135384
325 330 224804920
407 60 790326660
86 173 66339918
401 237 4139844
100 269 904327855
158 58 891504600
25 121 12587381
422 126 787696616
7 340 15375282
411 74 306389717
275 250 781671574
360 325 49745097
82 239 526490851
242 232 373814931
204 160 182177450
92 330 962685196
127 423 524719224
279 53 871968595
262 321 54351669
71 172 425821694
182 105 973621194
32 270 754490891
49 237 755570110
161 233 643408942
120 240 716623550
141 221 616344406
202 99 730202773
394 312 973148963
231 198 291387510
323 143 236682916
264 366 378719205
34 18 896552794
409 381 133745953
140 331 763980459
322 318 685058888
140 203 329490094
92 162 74607122
67 134 457607748
41 152 21142006
308 423 40529605
293 233 503603079
115 408 516077991
86 401 144463183
351 96 681494369
40 154 451810517
92 304 228614931
357 2 338015116
240 190 67960790
335 306 26387643
11 190 475771869
163 392 967704967
108 69 457579295
138 390 228059277
103 424 956461837
215 136 188627325
30 254 87112925
50 361 539145835
172 101 583066869
312 304 191615841
2 172 647012766
300 399 637331204
414 411 564395269
230 125 525447922
164 421 105749434
149 10 980389149
376 342 744353475
85 103 379280255
275 294 175953697
183 3 897264840
41 251 655852612
138 200 486688227
9 318 431164977
414 357 133552715
324 175 154207919
252 333 34373133
209 14 860579513
216 396 497694661
50 340 647110255
159 95 578466144
139 266 387378815
218 275 81306402
10 165 568419248
144 208 718070623
18 44 302110513
231 295 135258357
397 328 616561223
336 368 406769926
387 213 434737082
79 96 681004018
